t,x,y,z,roll,pitch,yaw
169.70000,67.92000,0.01029,0.31051,0.01073,0.00010,0.00000
169.80000,67.96000,0.01206,0.30966,0.01064,0.00280,0.00000
169.90000,68.00000,0.01373,0.30871,0.01026,0.00525,0.00000
170.00000,68.04000,0.01528,0.30765,0.00960,0.00738,-0.00000
170.10000,68.08000,0.01671,0.30650,0.00871,0.00912,0.00000
170.20000,68.12000,0.01802,0.30528,0.00762,0.01043,0.00000
170.30000,68.16000,0.01919,0.30400,0.00637,0.01128,0.00000
170.40000,68.20000,0.02024,0.30269,0.00501,0.01169,-0.00000
170.50000,68.24000,0.02115,0.30137,0.00358,0.01167,-0.00000
170.60000,68.28000,0.02191,0.30006,0.00214,0.01127,0.00000
170.70000,68.32000,0.02253,0.29878,0.00072,0.01054,-0.00000
170.80000,68.36000,0.02300,0.29757,-0.00063,0.00954,0.00000
170.90000,68.40000,0.02332,0.29643,-0.00187,0.00836,0.00000
171.00000,68.44000,0.02347,0.29540,-0.00297,0.00705,-0.00000
171.10000,68.48000,0.02346,0.29448,-0.00389,0.00571,-0.00000
171.20000,68.52000,0.02328,0.29369,-0.00461,0.00438,-0.00000
171.30000,68.56000,0.02292,0.29304,-0.00511,0.00312,0.00000
171.40000,68.60000,0.02238,0.29254,-0.00535,0.00198,0.00000
171.50000,68.64000,0.02166,0.29218,-0.00534,0.00099,-0.00000
171.60000,68.68000,0.02074,0.29197,-0.00507,0.00018,0.00000
171.70000,68.72000,0.01964,0.29190,-0.00453,-0.00046,-0.00000
171.80000,68.76000,0.01834,0.29197,-0.00374,-0.00092,0.00000
171.90000,68.80000,0.01685,0.29215,-0.00271,-0.00121,0.00000
172.00000,68.84000,0.01518,0.29243,-0.00147,-0.00135,0.00000
172.10000,68.88000,0.01331,0.29281,-0.00005,-0.00134,-0.00000
172.20000,68.92000,0.01127,0.29326,0.00150,-0.00122,0.00000
172.30000,68.96000,0.00906,0.29377,0.00314,-0.00101,0.00000
172.40000,69.00000,0.00669,0.29432,0.00480,-0.00071,0.00000
172.50000,69.04000,0.00418,0.29489,0.00644,-0.00035,-0.00000
172.60000,69.08000,0.00155,0.29548,0.00798,0.00006,0.00000
172.70000,69.12000,-0.00119,0.29607,0.00936,0.00049,-0.00000
172.80000,69.16000,-0.00401,0.29665,0.01053,0.00095,0.00000
172.90000,69.20000,-0.00687,0.29720,0.01145,0.00142,0.00000
173.00000,69.24000,-0.00976,0.29773,0.01205,0.00188,0.00000
173.10000,69.28000,-0.01264,0.29823,0.01233,0.00232,0.00000
173.20000,69.32000,-0.01547,0.29869,0.01226,0.00271,0.00000
173.30000,69.36000,-0.01821,0.29912,0.01185,0.00305,0.00000
173.40000,69.40000,-0.02084,0.29950,0.01111,0.00331,0.00000
173.50000,69.44000,-0.02330,0.29984,0.01006,0.00347,0.00000
173.60000,69.48000,-0.02556,0.30014,0.00876,0.00349,0.00000
173.70000,69.52000,-0.02758,0.30040,0.00726,0.00337,0.00000
173.80000,69.56000,-0.02933,0.30062,0.00562,0.00309,0.00000
173.90000,69.60000,-0.03078,0.30080,0.00392,0.00263,0.00000
174.00000,69.64000,-0.03189,0.30094,0.00221,0.00200,0.00000
174.10000,69.68000,-0.03264,0.30104,0.00057,0.00120,-0.00000
174.20000,69.72000,-0.03301,0.30111,-0.00095,0.00024,-0.00000
174.30000,69.76000,-0.03298,0.30114,-0.00229,-0.00085,0.00000
174.40000,69.80000,-0.03254,0.30113,-0.00342,-0.00203,0.00000
174.50000,69.84000,-0.03170,0.30110,-0.00431,-0.00326,0.00000
174.60000,69.88000,-0.03044,0.30103,-0.00497,-0.00448,0.00000
174.70000,69.92000,-0.02878,0.30095,-0.00540,-0.00566,0.00000
174.80000,69.96000,-0.02674,0.30085,-0.00563,-0.00672,0.00000
174.90000,70.00000,-0.02433,0.30073,-0.00569,-0.00763,0.00000
175.00000,70.04000,-0.02158,0.30061,-0.00563,-0.00833,-0.00000
175.10000,70.08000,-0.01852,0.30050,-0.00550,-0.00878,0.00000
175.20000,70.12000,-0.01518,0.30039,-0.00536,-0.00897,0.00000
175.30000,70.16000,-0.01162,0.30029,-0.00525,-0.00887,0.00000
175.40000,70.20000,-0.00786,0.30021,-0.00522,-0.00850,0.00000
175.50000,70.24000,-0.00396,0.30016,-0.00531,-0.00786,0.00000
175.60000,70.28000,0.00004,0.30014,-0.00555,-0.00699,0.00000
175.70000,70.32000,0.00408,0.30014,-0.00594,-0.00591,0.00000
175.80000,70.36000,0.00811,0.30017,-0.00648,-0.00469,0.00000
175.90000,70.40000,0.01207,0.30022,-0.00716,-0.00338,0.00000
176.00000,70.44000,0.01591,0.30029,-0.00795,-0.00202,0.00000
176.10000,70.48000,0.01958,0.30037,-0.00881,-0.00068,0.00000
176.20000,70.52000,0.02303,0.30045,-0.00969,0.00059,0.00000
176.30000,70.56000,0.02620,0.30052,-0.01053,0.00176,-0.00000
176.40000,70.60000,0.02904,0.30056,-0.01129,0.00279,0.00000
176.50000,70.64000,0.03151,0.30057,-0.01192,0.00365,-0.00000
176.60000,70.68000,0.03357,0.30054,-0.01236,0.00435,0.00000
176.70000,70.72000,0.03518,0.30045,-0.01257,0.00487,0.00000
176.80000,70.76000,0.03631,0.30030,-0.01254,0.00522,0.00000
176.90000,70.80000,0.03694,0.30008,-0.01224,0.00543,0.00000
177.00000,70.84000,0.03704,0.29980,-0.01168,0.00552,-0.00000
177.10000,70.88000,0.03662,0.29945,-0.01085,0.00551,0.00000
177.20000,70.92000,0.03567,0.29904,-0.00977,0.00542,0.00000
177.30000,70.96000,0.03420,0.29860,-0.00848,0.00528,-0.00000
177.40000,71.00000,0.03223,0.29812,-0.00701,0.00509,0.00000
177.50000,71.04000,0.02978,0.29763,-0.00540,0.00488,0.00000
177.60000,71.08000,0.02690,0.29716,-0.00369,0.00463,0.00000
177.70000,71.12000,0.02362,0.29672,-0.00192,0.00435,-0.00000
177.80000,71.16000,0.02000,0.29635,-0.00014,0.00403,-0.00000
177.90000,71.20000,0.01609,0.29607,0.00164,0.00364,0.00000
178.00000,71.24000,0.01197,0.29590,0.00336,0.00318,0.00000
178.10000,71.28000,0.00770,0.29586,0.00502,0.00262,0.00000
178.20000,71.32000,0.00336,0.29598,0.00658,0.00196,0.00000
178.30000,71.36000,-0.00099,0.29627,0.00804,0.00118,0.00000
178.40000,71.40000,-0.00527,0.29673,0.00939,0.00030,0.00000
178.50000,71.44000,-0.00940,0.29737,0.01061,-0.00068,0.00000
178.60000,71.48000,-0.01333,0.29819,0.01171,-0.00173,0.00000
178.70000,71.52000,-0.01698,0.29917,0.01269,-0.00282,0.00000
178.80000,71.56000,-0.02031,0.30030,0.01353,-0.00390,-0.00000
178.90000,71.60000,-0.02326,0.30156,0.01423,-0.00494,-0.00000
179.00000,71.64000,-0.02579,0.30291,0.01479,-0.00586,0.00000
179.10000,71.68000,-0.02787,0.30432,0.01520,-0.00663,0.00000
179.20000,71.72000,-0.02947,0.30576,0.01545,-0.00718,0.00000
179.30000,71.76000,-0.03060,0.30719,0.01552,-0.00749,0.00000
179.40000,71.80000,-0.03123,0.30856,0.01541,-0.00751,0.00000
179.50000,71.84000,-0.03139,0.30984,0.01511,-0.00723,0.00000
179.60000,71.88000,-0.03107,0.31099,0.01462,-0.00665,0.00000
179.70000,71.92000,-0.03031,0.31197,0.01393,-0.00577,0.00000
179.80000,71.96000,-0.02913,0.31275,0.01304,-0.00463,0.00000
179.90000,72.00000,-0.02757,0.31330,0.01197,-0.00327,-0.00000
180.00000,72.04000,-0.02567,0.31360,0.01073,-0.00174,0.00000
180.10000,72.08000,-0.02347,0.31364,0.00934,-0.00012,0.00000
180.20000,72.12000,-0.02102,0.31340,0.00782,0.00152,0.00000
180.30000,72.16000,-0.01836,0.31289,0.00621,0.00312,0.00000
180.40000,72.20000,-0.01555,0.31210,0.00454,0.00461,0.00000
180.50000,72.24000,-0.01263,0.31106,0.00285,0.00593,0.00000
180.60000,72.28000,-0.00965,0.30976,0.00117,0.00704,-0.00000
180.70000,72.32000,-0.00664,0.30825,-0.00047,0.00789,0.00000
180.80000,72.36000,-0.00366,0.30654,-0.00203,0.00848,0.00000
180.90000,72.40000,-0.00075,0.30466,-0.00348,0.00880,0.00000
181.00000,72.44000,0.00208,0.30265,-0.00481,0.00887,0.00000
181.10000,72.48000,0.00477,0.30054,-0.00599,0.00873,0.00000
181.20000,72.52000,0.00731,0.29838,-0.00701,0.00840,0.00000
181.30000,72.56000,0.00967,0.29620,-0.00788,0.00795,0.00000
181.40000,72.60000,0.01183,0.29404,-0.00858,0.00741,0.00000
181.50000,72.64000,0.01377,0.29194,-0.00912,0.00684,0.00000
181.60000,72.68000,0.01550,0.28993,-0.00951,0.00629,0.00000
181.70000,72.72000,0.01698,0.28805,-0.00975,0.00577,0.00000
181.80000,72.76000,0.01822,0.28633,-0.00987,0.00532,0.00000
181.90000,72.80000,0.01922,0.28480,-0.00987,0.00494,-0.00000
182.00000,72.84000,0.01997,0.28349,-0.00976,0.00461,0.00000
182.10000,72.88000,0.02048,0.28241,-0.00955,0.00431,-0.00000
182.20000,72.92000,0.02074,0.28159,-0.00926,0.00400,0.00000
182.30000,72.96000,0.02077,0.28104,-0.00889,0.00363,0.00000
182.40000,73.00000,0.02056,0.28076,-0.00846,0.00316,0.00000
182.50000,73.04000,0.02013,0.28077,-0.00796,0.00252,0.00000
182.60000,73.08000,0.01948,0.28105,-0.00742,0.00166,0.00000
182.70000,73.12000,0.01862,0.28161,-0.00683,0.00056,-0.00000
182.80000,73.16000,0.01757,0.28244,-0.00620,-0.00083,0.00000
182.90000,73.20000,0.01634,0.28352,-0.00555,-0.00250,-0.00000
183.00000,73.24000,0.01494,0.28485,-0.00489,-0.00445,0.00000
183.10000,73.28000,0.01339,0.28639,-0.00423,-0.00665,-0.00000
183.20000,73.32000,0.01170,0.28813,-0.00358,-0.00903,0.00000
183.30000,73.36000,0.00990,0.29005,-0.00295,-0.01152,0.00000
183.40000,73.40000,0.00799,0.29210,-0.00236,-0.01403,-0.00000
183.50000,73.44000,0.00601,0.29427,-0.00182,-0.01645,-0.00000
183.60000,73.48000,0.00398,0.29653,-0.00133,-0.01868,0.00000
183.70000,73.52000,0.00193,0.29884,-0.00090,-0.02059,0.00000
183.80000,73.56000,-0.00013,0.30116,-0.00055,-0.02207,-0.00000
183.90000,73.60000,-0.00217,0.30348,-0.00025,-0.02304,-0.00000
184.00000,73.64000,-0.00416,0.30574,-0.00003,-0.02340,0.00000
184.10000,73.68000,-0.00607,0.30793,0.00014,-0.02310,0.00000
184.20000,73.72000,-0.00787,0.31001,0.00027,-0.02210,0.00000
184.30000,73.76000,-0.00955,0.31194,0.00035,-0.02040,0.00000
184.40000,73.80000,-0.01107,0.31371,0.00040,-0.01802,0.00000
184.50000,73.84000,-0.01242,0.31528,0.00044,-0.01502,0.00000
184.60000,73.88000,-0.01358,0.31664,0.00046,-0.01148,0.00000
184.70000,73.92000,-0.01454,0.31776,0.00049,-0.00749,0.00000
184.80000,73.96000,-0.01527,0.31862,0.00051,-0.00320,0.00000
184.90000,74.00000,-0.01578,0.31921,0.00055,0.00128,0.00000
185.00000,74.04000,-0.01605,0.31953,0.00058,0.00578,0.00000
185.10000,74.08000,-0.01609,0.31956,0.00062,0.01018,0.00000
185.20000,74.12000,-0.01591,0.31930,0.00066,0.01432,0.00000
185.30000,74.16000,-0.01551,0.31877,0.00068,0.01808,0.00000
185.40000,74.20000,-0.01490,0.31796,0.00069,0.02135,0.00000
185.50000,74.24000,-0.01409,0.31689,0.00068,0.02404,0.00000
185.60000,74.28000,-0.01312,0.31558,0.00065,0.02607,0.00000
185.70000,74.32000,-0.01199,0.31405,0.00060,0.02742,-0.00000
185.80000,74.36000,-0.01074,0.31232,0.00054,0.02806,-0.00000
185.90000,74.40000,-0.00938,0.31043,0.00047,0.02800,-0.00000
186.00000,74.44000,-0.00794,0.30841,0.00042,0.02728,0.00000
186.10000,74.48000,-0.00646,0.30629,0.00040,0.02595,0.00000
186.20000,74.52000,-0.00495,0.30412,0.00043,0.02409,-0.00000
186.30000,74.56000,-0.00344,0.30191,0.00053,0.02177,0.00000
186.40000,74.60000,-0.00196,0.29973,0.00073,0.01910,0.00000
186.50000,74.64000,-0.00052,0.29759,0.00104,0.01616,0.00000
186.60000,74.68000,0.00084,0.29553,0.00148,0.01306,0.00000
186.70000,74.72000,0.00212,0.29360,0.00204,0.00988,0.00000
186.80000,74.76000,0.00329,0.29180,0.00274,0.00670,-0.00000
186.90000,74.80000,0.00435,0.29018,0.00356,0.00360,0.00000
187.00000,74.84000,0.00528,0.28874,0.00448,0.00065,0.00000
187.10000,74.88000,0.00608,0.28752,0.00546,-0.00212,0.00000
187.20000,74.92000,0.00674,0.28652,0.00648,-0.00466,0.00000
187.30000,74.96000,0.00727,0.28574,0.00749,-0.00695,0.00000
187.40000,75.00000,0.00767,0.28520,0.00844,-0.00899,-0.00000
187.50000,75.04000,0.00793,0.28489,0.00929,-0.01076,0.00000
187.60000,75.08000,0.00807,0.28482,0.00999,-0.01226,0.00000
187.70000,75.12000,0.00809,0.28496,0.01050,-0.01352,0.00000
187.80000,75.16000,0.00802,0.28532,0.01078,-0.01454,0.00000
187.90000,75.20000,0.00785,0.28587,0.01083,-0.01534,-0.00000
188.00000,75.24000,0.00760,0.28661,0.01061,-0.01592,0.00000
188.10000,75.28000,0.00728,0.28752,0.01015,-0.01629,0.00000
188.20000,75.32000,0.00691,0.28858,0.00944,-0.01648,0.00000
188.30000,75.36000,0.00651,0.28976,0.00853,-0.01647,0.00000
188.40000,75.40000,0.00607,0.29105,0.00743,-0.01628,0.00000
188.50000,75.44000,0.00562,0.29243,0.00621,-0.01591,0.00000
188.60000,75.48000,0.00516,0.29387,0.00490,-0.01535,0.00000
188.70000,75.52000,0.00470,0.29536,0.00355,-0.01462,0.00000
188.80000,75.56000,0.00424,0.29688,0.00221,-0.01370,-0.00000
188.90000,75.60000,0.00380,0.29839,0.00093,-0.01261,-0.00000
189.00000,75.64000,0.00338,0.29988,-0.00027,-0.01135,0.00000
189.10000,75.68000,0.00298,0.30133,-0.00135,-0.00994,0.00000
189.20000,75.72000,0.00259,0.30273,-0.00232,-0.00839,0.00000
189.30000,75.76000,0.00223,0.30404,-0.00317,-0.00674,0.00000
189.40000,75.80000,0.00189,0.30526,-0.00392,-0.00499,0.00000
189.50000,75.84000,0.00157,0.30636,-0.00457,-0.00320,0.00000
189.60000,75.88000,0.00127,0.30734,-0.00517,-0.00139,0.00000
189.70000,75.92000,0.00098,0.30818,-0.00574,0.00040,0.00000
189.80000,75.96000,0.00071,0.30888,-0.00631,0.00214,0.00000
189.90000,76.00000,0.00047,0.30942,-0.00690,0.00379,0.00000
190.00000,76.04000,0.00024,0.30980,-0.00755,0.00531,0.00000
190.10000,76.08000,0.00003,0.31001,-0.00826,0.00669,-0.00000
190.20000,76.12000,-0.00016,0.31007,-0.00903,0.00790,-0.00000
190.30000,76.16000,-0.00033,0.30997,-0.00984,0.00893,0.00000
190.40000,76.20000,-0.00048,0.30972,-0.01067,0.00977,0.00000
190.50000,76.24000,-0.00060,0.30933,-0.01149,0.01042,-0.00000
190.60000,76.28000,-0.00070,0.30880,-0.01225,0.01089,0.00000
190.70000,76.32000,-0.00077,0.30816,-0.01290,0.01118,0.00000
190.80000,76.36000,-0.00082,0.30741,-0.01337,0.01132,0.00000
190.90000,76.40000,-0.00084,0.30657,-0.01363,0.01131,0.00000
191.00000,76.44000,-0.00085,0.30566,-0.01362,0.01117,0.00000
191.10000,76.48000,-0.00084,0.30469,-0.01332,0.01092,0.00000
191.20000,76.52000,-0.00083,0.30369,-0.01270,0.01058,0.00000
191.30000,76.56000,-0.00081,0.30266,-0.01175,0.01015,0.00000
191.40000,76.60000,-0.00080,0.30162,-0.01050,0.00964,-0.00000
191.50000,76.64000,-0.00081,0.30060,-0.00897,0.00905,0.00000
191.60000,76.68000,-0.00084,0.29960,-0.00720,0.00838,-0.00000
191.70000,76.72000,-0.00090,0.29864,-0.00528,0.00761,0.00000
191.80000,76.76000,-0.00101,0.29773,-0.00326,0.00675,0.00000
191.90000,76.80000,-0.00116,0.29689,-0.00123,0.00577,0.00000
192.00000,76.84000,-0.00136,0.29612,0.00073,0.00468,0.00000
192.10000,76.88000,-0.00162,0.29544,0.00254,0.00347,0.00000
192.20000,76.92000,-0.00194,0.29485,0.00413,0.00214,0.00000
192.30000,76.96000,-0.00231,0.29437,0.00544,0.00071,0.00000
192.40000,77.00000,-0.00273,0.29399,0.00644,-0.00082,0.00000
192.50000,77.04000,-0.00320,0.29372,0.00709,-0.00241,0.00000
192.60000,77.08000,-0.00370,0.29357,0.00740,-0.00403,-0.00000
192.70000,77.12000,-0.00423,0.29353,0.00739,-0.00564,0.00000
192.80000,77.16000,-0.00478,0.29360,0.00709,-0.00718,0.00000
192.90000,77.20000,-0.00533,0.29378,0.00656,-0.00860,0.00000
193.00000,77.24000,-0.00587,0.29407,0.00586,-0.00985,0.00000
193.10000,77.28000,-0.00639,0.29446,0.00506,-0.01087,0.00000
193.20000,77.32000,-0.00686,0.29494,0.00424,-0.01161,0.00000
193.30000,77.36000,-0.00728,0.29550,0.00347,-0.01205,0.00000
193.40000,77.40000,-0.00763,0.29613,0.00282,-0.01214,0.00000
193.50000,77.44000,-0.00791,0.29681,0.00233,-0.01188,-0.00000
193.60000,77.48000,-0.00809,0.29753,0.00205,-0.01127,0.00000
193.70000,77.52000,-0.00817,0.29828,0.00201,-0.01033,0.00000
193.80000,77.56000,-0.00815,0.29904,0.00219,-0.00909,0.00000
193.90000,77.60000,-0.00801,0.29980,0.00260,-0.00760,0.00000
194.00000,77.64000,-0.00775,0.30053,0.00321,-0.00592,0.00000
194.10000,77.68000,-0.00737,0.30123,0.00397,-0.00413,0.00000
194.20000,77.72000,-0.00686,0.30188,0.00483,-0.00229,0.00000
194.30000,77.76000,-0.00624,0.30247,0.00575,-0.00050,0.00000
194.40000,77.80000,-0.00549,0.30298,0.00667,0.00119,0.00000
194.50000,77.84000,-0.00462,0.30342,0.00752,0.00270,0.00000
194.60000,77.88000,-0.00364,0.30377,0.00828,0.00398,-0.00000
194.70000,77.92000,-0.00255,0.30402,0.00889,0.00498,0.00000
194.80000,77.96000,-0.00136,0.30418,0.00935,0.00570,0.00000
194.90000,78.00000,-0.00008,0.30424,0.00962,0.00611,0.00000
195.00000,78.04000,0.00128,0.30420,0.00971,0.00624,0.00000
195.10000,78.08000,0.00270,0.30406,0.00963,0.00612,0.00000
195.20000,78.12000,0.00417,0.30383,0.00939,0.00578,-0.00000
195.30000,78.16000,0.00566,0.30352,0.00903,0.00529,-0.00000
195.40000,78.20000,0.00716,0.30312,0.00856,0.00470,0.00000
195.50000,78.24000,0.00865,0.30265,0.00802,0.00407,0.00000
195.60000,78.28000,0.01010,0.30212,0.00742,0.00347,0.00000
195.70000,78.32000,0.01148,0.30154,0.00680,0.00295,0.00000
195.80000,78.36000,0.01277,0.30092,0.00615,0.00255,0.00000
195.90000,78.40000,0.01394,0.30027,0.00549,0.00229,0.00000
196.00000,78.44000,0.01496,0.29961,0.00480,0.00220,0.00000
196.10000,78.48000,0.01582,0.29895,0.00408,0.00226,0.00000
196.20000,78.52000,0.01648,0.29831,0.00330,0.00246,0.00000
196.30000,78.56000,0.01693,0.29770,0.00245,0.00277,-0.00000
196.40000,78.60000,0.01715,0.29714,0.00151,0.00314,-0.00000
196.50000,78.64000,0.01713,0.29664,0.00044,0.00351,0.00000
196.60000,78.68000,0.01686,0.29622,-0.00076,0.00384,-0.00000
196.70000,78.72000,0.01634,0.29588,-0.00210,0.00407,0.00000
196.80000,78.76000,0.01557,0.29565,-0.00358,0.00415,-0.00000
196.90000,78.80000,0.01455,0.29552,-0.00519,0.00405,-0.00000
197.00000,78.84000,0.01331,0.29551,-0.00690,0.00374,0.00000
197.10000,78.88000,0.01185,0.29562,-0.00867,0.00321,0.00000
197.20000,78.92000,0.01021,0.29585,-0.01046,0.00246,-0.00000
197.30000,78.96000,0.00840,0.29620,-0.01221,0.00153,0.00000
197.40000,79.00000,0.00645,0.29667,-0.01386,0.00045,0.00000
197.50000,79.04000,0.00441,0.29724,-0.01536,-0.00074,-0.00000
197.60000,79.08000,0.00229,0.29790,-0.01663,-0.00196,0.00000
197.70000,79.12000,0.00013,0.29865,-0.01763,-0.00315,-0.00000
197.80000,79.16000,-0.00203,0.29946,-0.01832,-0.00426,0.00000
197.90000,79.20000,-0.00416,0.30031,-0.01866,-0.00521,-0.00000
198.00000,79.24000,-0.00623,0.30119,-0.01863,-0.00596,-0.00000
198.10000,79.28000,-0.00821,0.30208,-0.01823,-0.00647,-0.00000
198.20000,79.32000,-0.01008,0.30295,-0.01747,-0.00670,0.00000
198.30000,79.36000,-0.01182,0.30379,-0.01637,-0.00666,-0.00000
198.40000,79.40000,-0.01339,0.30457,-0.01498,-0.00635,0.00000
198.50000,79.44000,-0.01479,0.30527,-0.01335,-0.00581,0.00000
198.60000,79.48000,-0.01600,0.30589,-0.01152,-0.00506,0.00000
198.70000,79.52000,-0.01701,0.30640,-0.00957,-0.00417,0.00000
198.80000,79.56000,-0.01782,0.30679,-0.00755,-0.00319,0.00000
198.90000,79.60000,-0.01842,0.30705,-0.00551,-0.00220,0.00000
199.00000,79.64000,-0.01880,0.30718,-0.00352,-0.00126,0.00000
199.10000,79.68000,-0.01898,0.30718,-0.00161,-0.00043,-0.00000
199.20000,79.72000,-0.01894,0.30703,0.00018,0.00023,0.00000
199.30000,79.76000,-0.01870,0.30676,0.00183,0.00068,0.00000
199.40000,79.80000,-0.01826,0.30635,0.00334,0.00090,0.00000
199.50000,79.84000,-0.01764,0.30582,0.00469,0.00088,0.00000
199.60000,79.88000,-0.01683,0.30518,0.00590,0.00062,-0.00000
199.70000,79.92000,-0.01585,0.30444,0.00698,0.00015,0.00000
199.80000,79.96000,-0.01472,0.30362,0.00796,-0.00050,-0.00000
199.90000,80.00000,-0.01344,0.30273,0.00885,-0.00128,-0.00000
200.00000,80.04000,-0.01203,0.30178,0.00968,-0.00213,0.00000
200.10000,80.08000,-0.01051,0.30080,0.01046,-0.00298,0.00000
200.20000,80.12000,-0.00890,0.29980,0.01122,-0.00377,0.00000
200.30000,80.16000,-0.00721,0.29881,0.01195,-0.00444,-0.00000
200.40000,80.20000,-0.00546,0.29783,0.01266,-0.00494,0.00000
200.50000,80.24000,-0.00367,0.29689,0.01335,-0.00522,0.00000
200.60000,80.28000,-0.00186,0.29600,0.01399,-0.00525,0.00000
200.70000,80.32000,-0.00005,0.29519,0.01457,-0.00500,0.00000
200.80000,80.36000,0.00174,0.29445,0.01506,-0.00446,0.00000
200.90000,80.40000,0.00349,0.29381,0.01543,-0.00365,0.00000
201.00000,80.44000,0.00518,0.29326,0.01567,-0.00259,0.00000
201.10000,80.48000,0.00680,0.29282,0.01573,-0.00130,0.00000
201.20000,80.52000,0.00833,0.29249,0.01560,0.00017,0.00000
201.30000,80.56000,0.00975,0.29227,0.01526,0.00176,0.00000
201.40000,80.60000,0.01105,0.29215,0.01470,0.00344,-0.00000
201.50000,80.64000,0.01222,0.29212,0.01390,0.00512,0.00000
201.60000,80.68000,0.01326,0.29219,0.01287,0.00676,0.00000
201.70000,80.72000,0.01415,0.29232,0.01163,0.00831,-0.00000
201.80000,80.76000,0.01489,0.29252,0.01019,0.00970,0.00000
201.90000,80.80000,0.01548,0.29277,0.00857,0.01088,0.00000
202.00000,80.84000,0.01592,0.29305,0.00680,0.01182,-0.00000
202.10000,80.88000,0.01621,0.29335,0.00492,0.01249,0.00000
202.20000,80.92000,0.01635,0.29367,0.00295,0.01285,-0.00000
202.30000,80.96000,0.01633,0.29398,0.00094,0.01290,0.00000
202.40000,81.00000,0.01618,0.29428,-0.00108,0.01262,0.00000
202.50000,81.04000,0.01589,0.29458,-0.00309,0.01202,0.00000
202.60000,81.08000,0.01547,0.29486,-0.00504,0.01112,0.00000
202.70000,81.12000,0.01493,0.29514,-0.00691,0.00994,0.00000
202.80000,81.16000,0.01426,0.29542,-0.00868,0.00850,0.00000
202.90000,81.20000,0.01349,0.29571,-0.01033,0.00685,-0.00000
203.00000,81.24000,0.01261,0.29603,-0.01184,0.00503,0.00000
203.10000,81.28000,0.01164,0.29639,-0.01320,0.00310,0.00000
203.20000,81.32000,0.01058,0.29682,-0.01440,0.00112,-0.00000
203.30000,81.36000,0.00944,0.29732,-0.01543,-0.00087,0.00000
203.40000,81.40000,0.00822,0.29792,-0.01630,-0.00279,0.00000
203.50000,81.44000,0.00694,0.29864,-0.01698,-0.00458,0.00000
203.60000,81.48000,0.00561,0.29948,-0.01749,-0.00620,-0.00000
203.70000,81.52000,0.00423,0.30045,-0.01781,-0.00759,0.00000
203.80000,81.56000,0.00282,0.30157,-0.01795,-0.00872,0.00000
203.90000,81.60000,0.00138,0.30283,-0.01789,-0.00955,0.00000
204.00000,81.64000,-0.00007,0.30422,-0.01765,-0.01006,0.00000
204.10000,81.68000,-0.00152,0.30572,-0.01721,-0.01026,0.00000
204.20000,81.72000,-0.00296,0.30733,-0.01658,-0.01015,0.00000
204.30000,81.76000,-0.00437,0.30901,-0.01575,-0.00976,-0.00000
204.40000,81.80000,-0.00575,0.31073,-0.01472,-0.00912,0.00000
204.50000,81.84000,-0.00707,0.31246,-0.01350,-0.00828,-0.00000
204.60000,81.88000,-0.00832,0.31416,-0.01209,-0.00730,0.00000
204.70000,81.92000,-0.00950,0.31578,-0.01049,-0.00624,0.00000
204.80000,81.96000,-0.01058,0.31728,-0.00873,-0.00517,0.00000
204.90000,82.00000,-0.01155,0.31861,-0.00680,-0.00415,0.00000
205.00000,82.04000,-0.01240,0.31973,-0.00473,-0.00323,0.00000
205.10000,82.08000,-0.01313,0.32060,-0.00254,-0.00247,-0.00000
205.20000,82.12000,-0.01372,0.32119,-0.00024,-0.00190,0.00000
205.30000,82.16000,-0.01416,0.32145,0.00212,-0.00156,0.00000
205.40000,82.20000,-0.01445,0.32136,0.00452,-0.00144,0.00000
205.50000,82.24000,-0.01459,0.32090,0.00693,-0.00153,0.00000
205.60000,82.28000,-0.01457,0.32005,0.00931,-0.00183,-0.00000
205.70000,82.32000,-0.01440,0.31883,0.01161,-0.00228,0.00000
205.80000,82.36000,-0.01408,0.31721,0.01380,-0.00285,0.00000
205.90000,82.40000,-0.01361,0.31523,0.01583,-0.00348,0.00000
206.00000,82.44000,-0.01299,0.31289,0.01767,-0.00410,0.00000
206.10000,82.48000,-0.01225,0.31023,0.01927,-0.00466,0.00000
206.20000,82.52000,-0.01138,0.30729,0.02059,-0.00509,0.00000
206.30000,82.56000,-0.01041,0.30410,0.02160,-0.00535,-0.00000
206.40000,82.60000,-0.00934,0.30072,0.02227,-0.00540,0.00000
206.50000,82.64000,-0.00818,0.29720,0.02258,-0.00520,0.00000
206.60000,82.68000,-0.00696,0.29359,0.02251,-0.00476,0.00000
206.70000,82.72000,-0.00568,0.28997,0.02207,-0.00406,0.00000
206.80000,82.76000,-0.00437,0.28639,0.02124,-0.00313,-0.00000
206.90000,82.80000,-0.00304,0.28291,0.02005,-0.00200,-0.00000
207.00000,82.84000,-0.00170,0.27960,0.01851,-0.00071,0.00000
207.10000,82.88000,-0.00038,0.27652,0.01667,0.00070,0.00000
207.20000,82.92000,0.00092,0.27373,0.01455,0.00217,0.00000
207.30000,82.96000,0.00217,0.27127,0.01221,0.00365,-0.00000
207.40000,83.00000,0.00336,0.26919,0.00971,0.00508,0.00000
207.50000,83.04000,0.00448,0.26753,0.00709,0.00642,0.00000
207.60000,83.08000,0.00552,0.26632,0.00443,0.00763,0.00000
207.70000,83.12000,0.00645,0.26558,0.00178,0.00868,-0.00000
