t,x,y,z,roll,pitch,yaw
0.00000,0.04000,-0.10782,0.34500,-0.12871,0.02703,-0.00000
0.10000,0.08000,-0.10932,0.36375,-0.12552,0.03491,0.00000
0.20000,0.12000,-0.11041,0.38327,-0.12083,0.04095,-0.00000
0.30000,0.16000,-0.11109,0.40340,-0.11448,0.04523,0.00000
0.40000,0.20000,-0.11134,0.42402,-0.10638,0.04792,0.00000
0.50000,0.24000,-0.11114,0.44495,-0.09645,0.04923,0.00000
0.60000,0.28000,-0.11049,0.46605,-0.08467,0.04942,0.00000
0.70000,0.32000,-0.10938,0.48713,-0.07106,0.04876,0.00000
0.80000,0.36000,-0.10783,0.50804,-0.05570,0.04752,-0.00000
0.90000,0.40000,-0.10582,0.52859,-0.03872,0.04599,-0.00000
1.00000,0.44000,-0.10338,0.54862,-0.02029,0.04440,-0.00000
1.10000,0.48000,-0.10051,0.56797,-0.00065,0.04297,0.00000
1.20000,0.52000,-0.09722,0.58645,0.01994,0.04187,0.00000
1.30000,0.56000,-0.09354,0.60393,0.04119,0.04125,0.00000
1.40000,0.60000,-0.08948,0.62025,0.06277,0.04116,0.00000
1.50000,0.64000,-0.08506,0.63527,0.08434,0.04165,0.00000
1.60000,0.68000,-0.08030,0.64886,0.10559,0.04270,0.00000
1.70000,0.72000,-0.07524,0.66090,0.12617,0.04427,0.00000
1.80000,0.76000,-0.06989,0.67129,0.14580,0.04628,0.00000
1.90000,0.80000,-0.06428,0.67994,0.16417,0.04863,0.00000
2.00000,0.84000,-0.05843,0.68677,0.18106,0.05120,0.00000
2.10000,0.88000,-0.05239,0.69170,0.19626,0.05388,0.00000
2.20000,0.92000,-0.04617,0.69469,0.20959,0.05657,-0.00000
2.30000,0.96000,-0.03980,0.69571,0.22093,0.05915,0.00000
2.40000,1.00000,-0.03330,0.69471,0.23019,0.06153,0.00000
2.50000,1.04000,-0.02672,0.69169,0.23732,0.06366,0.00000
2.60000,1.08000,-0.02007,0.68666,0.24229,0.06546,0.00000
2.70000,1.12000,-0.01338,0.67961,0.24511,0.06691,0.00000
2.80000,1.16000,-0.00667,0.67057,0.24578,0.06797,0.00000
2.90000,1.20000,0.00002,0.65957,0.24435,0.06865,0.00000
3.00000,1.24000,0.00668,0.64665,0.24083,0.06893,0.00000
3.10000,1.28000,0.01328,0.63187,0.23526,0.06881,0.00000
3.20000,1.32000,0.01979,0.61528,0.22767,0.06832,0.00000
3.30000,1.36000,0.02620,0.59694,0.21806,0.06744,-0.00000
3.40000,1.40000,0.03248,0.57693,0.20646,0.06619,0.00000
3.50000,1.44000,0.03860,0.55533,0.19288,0.06457,0.00000
3.60000,1.48000,0.04454,0.53223,0.17732,0.06258,-0.00000
3.70000,1.52000,0.05028,0.50772,0.15980,0.06022,-0.00000
3.80000,1.56000,0.05579,0.48192,0.14036,0.05750,0.00000
3.90000,1.60000,0.06105,0.45492,0.11903,0.05442,-0.00000
4.00000,1.64000,0.06602,0.42684,0.09590,0.05101,0.00000
4.10000,1.68000,0.07069,0.39782,0.07107,0.04728,0.00000
4.20000,1.72000,0.07503,0.36799,0.04469,0.04325,0.00000
4.30000,1.76000,0.07901,0.33748,0.01695,0.03899,0.00000
4.40000,1.80000,0.08260,0.30646,-0.01192,0.03452,0.00000
4.50000,1.84000,0.08579,0.27508,-0.04164,0.02992,0.00000
4.60000,1.88000,0.08856,0.24350,-0.07191,0.02526,0.00000
4.70000,1.92000,0.09088,0.21189,-0.10239,0.02059,0.00000
4.80000,1.96000,0.09273,0.18045,-0.13271,0.01599,0.00000
4.90000,2.00000,0.09411,0.14933,-0.16249,0.01152,0.00000
5.00000,2.04000,0.09500,0.11874,-0.19136,0.00724,0.00000
5.10000,2.08000,0.09541,0.08885,-0.21895,0.00320,0.00000
5.20000,2.12000,0.09532,0.05985,-0.24492,-0.00059,0.00000
5.30000,2.16000,0.09475,0.03191,-0.26895,-0.00410,-0.00000
5.40000,2.20000,0.09370,0.00521,-0.29078,-0.00735,-0.00000
5.50000,2.24000,0.09219,-0.02009,-0.31020,-0.01036,0.00000
5.60000,2.28000,0.09023,-0.04383,-0.32702,-0.01318,0.00000
5.70000,2.32000,0.08784,-0.06587,-0.34116,-0.01587,0.00000
5.80000,2.36000,0.08507,-0.08609,-0.35255,-0.01849,0.00000
5.90000,2.40000,0.08193,-0.10437,-0.36119,-0.02113,0.00000
6.00000,2.44000,0.07846,-0.12061,-0.36711,-0.02387,-0.00000
6.10000,2.48000,0.07471,-0.13475,-0.37040,-0.02678,0.00000
6.20000,2.52000,0.07070,-0.14671,-0.37114,-0.02993,-0.00000
6.30000,2.56000,0.06650,-0.15646,-0.36946,-0.03337,0.00000
6.40000,2.60000,0.06214,-0.16398,-0.36545,-0.03713,0.00000
6.50000,2.64000,0.05766,-0.16925,-0.35924,-0.04122,0.00000
6.60000,2.68000,0.05313,-0.17230,-0.35091,-0.04564,0.00000
6.70000,2.72000,0.04858,-0.17314,-0.34054,-0.05032,0.00000
6.80000,2.76000,0.04406,-0.17182,-0.32817,-0.05522,0.00000
6.90000,2.80000,0.03962,-0.16839,-0.31385,-0.06024,0.00000
7.00000,2.84000,0.03530,-0.16293,-0.29756,-0.06528,0.00000
7.10000,2.88000,0.03115,-0.15550,-0.27931,-0.07020,-0.00000
7.20000,2.92000,0.02720,-0.14619,-0.25907,-0.07487,0.00000
7.30000,2.96000,0.02349,-0.13510,-0.23683,-0.07916,0.00000
7.40000,3.00000,0.02005,-0.12234,-0.21257,-0.08292,0.00000
7.50000,3.04000,0.01690,-0.10801,-0.18632,-0.08605,0.00000
7.60000,3.08000,0.01408,-0.09223,-0.15810,-0.08843,0.00000
7.70000,3.12000,0.01160,-0.07512,-0.12801,-0.08997,0.00000
7.80000,3.16000,0.00947,-0.05681,-0.09615,-0.09063,0.00000
7.90000,3.20000,0.00769,-0.03742,-0.06271,-0.09037,0.00000
8.00000,3.24000,0.00628,-0.01710,-0.02789,-0.08922,0.00000
8.10000,3.28000,0.00522,0.00403,0.00804,-0.08721,0.00000
8.20000,3.32000,0.00451,0.02582,0.04476,-0.08442,0.00000
8.30000,3.36000,0.00413,0.04813,0.08193,-0.08097,-0.00000
8.40000,3.40000,0.00406,0.07084,0.11918,-0.07699,0.00000
8.50000,3.44000,0.00427,0.09379,0.15611,-0.07263,-0.00000
8.60000,3.48000,0.00473,0.11687,0.19232,-0.06806,0.00000
8.70000,3.52000,0.00542,0.13993,0.22740,-0.06345,0.00000
8.80000,3.56000,0.00629,0.16286,0.26097,-0.05896,0.00000
8.90000,3.60000,0.00731,0.18555,0.29266,-0.05473,-0.00000
9.00000,3.64000,0.00843,0.20789,0.32213,-0.05090,0.00000
9.10000,3.68000,0.00961,0.22979,0.34907,-0.04754,0.00000
9.20000,3.72000,0.01081,0.25115,0.37323,-0.04472,-0.00000
9.30000,3.76000,0.01199,0.27192,0.39436,-0.04244,0.00000
9.40000,3.80000,0.01311,0.29203,0.41230,-0.04067,0.00000
9.50000,3.84000,0.01412,0.31143,0.42690,-0.03933,0.00000
9.60000,3.88000,0.01498,0.33009,0.43805,-0.03832,-0.00000
9.70000,3.92000,0.01568,0.34800,0.44570,-0.03746,0.00000
9.80000,3.96000,0.01616,0.36512,0.44982,-0.03659,0.00000
9.90000,4.00000,0.01641,0.38148,0.45040,-0.03551,0.00000
10.00000,4.04000,0.01640,0.39706,0.44750,-0.03401,0.00000
10.10000,4.08000,0.01611,0.41188,0.44117,-0.03190,-0.00000
10.20000,4.12000,0.01552,0.42596,0.43151,-0.02901,0.00000
10.30000,4.16000,0.01464,0.43931,0.41865,-0.02517,0.00000
10.40000,4.20000,0.01344,0.45197,0.40276,-0.02029,0.00000
10.50000,4.24000,0.01193,0.46396,0.38402,-0.01430,0.00000
10.60000,4.28000,0.01011,0.47528,0.36266,-0.00720,0.00000
10.70000,4.32000,0.00800,0.48598,0.33895,0.00098,-0.00000
10.80000,4.36000,0.00560,0.49606,0.31317,0.01013,0.00000
10.90000,4.40000,0.00292,0.50554,0.28566,0.02011,0.00000
11.00000,4.44000,-0.00000,0.51444,0.25676,0.03072,0.00000
11.10000,4.48000,-0.00315,0.52276,0.22684,0.04175,0.00000
11.20000,4.52000,-0.00650,0.53052,0.19629,0.05296,0.00000
11.30000,4.56000,-0.01002,0.53772,0.16548,0.06410,0.00000
11.40000,4.60000,-0.01367,0.54437,0.13481,0.07494,0.00000
11.50000,4.64000,-0.01743,0.55048,0.10464,0.08526,0.00000
11.60000,4.68000,-0.02125,0.55603,0.07529,0.09489,0.00000
11.70000,4.72000,-0.02510,0.56106,0.04706,0.10369,0.00000
11.80000,4.76000,-0.02894,0.56554,0.02020,0.11158,0.00000
11.90000,4.80000,-0.03273,0.56950,-0.00509,0.11851,-0.00000
12.00000,4.84000,-0.03643,0.57293,-0.02869,0.12451,0.00000
12.10000,4.88000,-0.04001,0.57585,-0.05052,0.12965,-0.00000
12.20000,4.92000,-0.04342,0.57825,-0.07056,0.13404,0.00000
12.30000,4.96000,-0.04663,0.58014,-0.08887,0.13779,0.00000
12.40000,5.00000,-0.04960,0.58152,-0.10553,0.14107,0.00000
12.50000,5.04000,-0.05231,0.58240,-0.12067,0.14403,0.00000
12.60000,5.08000,-0.05471,0.58276,-0.13445,0.14680,-0.00000
12.70000,5.12000,-0.05678,0.58262,-0.14705,0.14948,0.00000
12.80000,5.16000,-0.05850,0.58196,-0.15864,0.15216,0.00000
12.90000,5.20000,-0.05985,0.58077,-0.16940,0.15484,0.00000
13.00000,5.24000,-0.06079,0.57905,-0.17947,0.15750,-0.00000
13.10000,5.28000,-0.06133,0.57677,-0.18898,0.16005,0.00000
13.20000,5.32000,-0.06144,0.57393,-0.19801,0.16233,0.00000
13.30000,5.36000,-0.06112,0.57050,-0.20662,0.16416,0.00000
13.40000,5.40000,-0.06037,0.56647,-0.21482,0.16531,0.00000
13.50000,5.44000,-0.05918,0.56181,-0.22258,0.16552,0.00000
13.60000,5.48000,-0.05757,0.55653,-0.22984,0.16452,-0.00000
13.70000,5.52000,-0.05553,0.55059,-0.23653,0.16206,0.00000
13.80000,5.56000,-0.05308,0.54399,-0.24255,0.15789,0.00000
13.90000,5.60000,-0.05024,0.53673,-0.24781,0.15182,0.00000
14.00000,5.64000,-0.04703,0.52881,-0.25218,0.14370,-0.00000
14.10000,5.68000,-0.04347,0.52023,-0.25560,0.13343,0.00000
14.20000,5.72000,-0.03958,0.51101,-0.25798,0.12100,0.00000
14.30000,5.76000,-0.03540,0.50116,-0.25927,0.10646,0.00000
14.40000,5.80000,-0.03096,0.49073,-0.25945,0.08992,0.00000
14.50000,5.84000,-0.02630,0.47974,-0.25851,0.07158,-0.00000
14.60000,5.88000,-0.02144,0.46823,-0.25648,0.05169,-0.00000
14.70000,5.92000,-0.01643,0.45627,-0.25339,0.03054,-0.00000
14.80000,5.96000,-0.01131,0.44390,-0.24929,0.00847,0.00000
14.90000,6.00000,-0.00612,0.43119,-0.24423,-0.01415,0.00000
15.00000,6.04000,-0.00089,0.41820,-0.23829,-0.03696,0.00000
15.10000,6.08000,0.00432,0.40501,-0.23149,-0.05957,0.00000
15.20000,6.12000,0.00949,0.39170,-0.22388,-0.08164,-0.00000
15.30000,6.16000,0.01456,0.37832,-0.21547,-0.10281,0.00000
15.40000,6.20000,0.01951,0.36497,-0.20626,-0.12278,0.00000
15.50000,6.24000,0.02428,0.35171,-0.19623,-0.14127,0.00000
15.60000,6.28000,0.02884,0.33862,-0.18534,-0.15803,-0.00000
15.70000,6.32000,0.03316,0.32575,-0.17353,-0.17288,0.00000
15.80000,6.36000,0.03720,0.31319,-0.16077,-0.18565,0.00000
15.90000,6.40000,0.04092,0.30097,-0.14698,-0.19623,0.00000
16.00000,6.44000,0.04429,0.28915,-0.13214,-0.20452,0.00000
16.10000,6.48000,0.04728,0.27777,-0.11623,-0.21049,-0.00000
16.20000,6.52000,0.04986,0.26686,-0.09924,-0.21414,0.00000
16.30000,6.56000,0.05200,0.25645,-0.08124,-0.21549,0.00000
16.40000,6.60000,0.05369,0.24656,-0.06229,-0.21461,-0.00000
16.50000,6.64000,0.05490,0.23719,-0.04254,-0.21161,0.00000
16.60000,6.68000,0.05561,0.22834,-0.02213,-0.20663,0.00000
16.70000,6.72000,0.05581,0.22001,-0.00129,-0.19986,0.00000
16.80000,6.76000,0.05548,0.21217,0.01976,-0.19151,-0.00000
16.90000,6.80000,0.05463,0.20482,0.04074,-0.18184,-0.00000
17.00000,6.84000,0.05324,0.19791,0.06137,-0.17114,0.00000
17.10000,6.88000,0.05131,0.19143,0.08137,-0.15971,0.00000
17.20000,6.92000,0.04885,0.18534,0.10046,-0.14788,-0.00000
17.30000,6.96000,0.04587,0.17961,0.11835,-0.13597,0.00000
17.40000,7.00000,0.04237,0.17420,0.13482,-0.12432,0.00000
17.50000,7.04000,0.03836,0.16910,0.14964,-0.11321,0.00000
17.60000,7.08000,0.03388,0.16427,0.16265,-0.10290,0.00000
17.70000,7.12000,0.02892,0.15969,0.17371,-0.09359,0.00000
17.80000,7.16000,0.02353,0.15534,0.18273,-0.08544,0.00000
17.90000,7.20000,0.01771,0.15121,0.18966,-0.07849,-0.00000
18.00000,7.24000,0.01150,0.14728,0.19449,-0.07273,0.00000
18.10000,7.28000,0.00493,0.14355,0.19725,-0.06807,-0.00000
18.20000,7.32000,-0.00199,0.14003,0.19800,-0.06431,0.00000
18.30000,7.36000,-0.00920,0.13671,0.19681,-0.06121,0.00000
18.40000,7.40000,-0.01670,0.13361,0.19377,-0.05844,-0.00000
18.50000,7.44000,-0.02443,0.13073,0.18900,-0.05565,0.00000
18.60000,7.48000,-0.03238,0.12809,0.18261,-0.05249,0.00000
18.70000,7.52000,-0.04050,0.12569,0.17470,-0.04857,0.00000
18.80000,7.56000,-0.04876,0.12356,0.16541,-0.04358,0.00000
18.90000,7.60000,-0.05712,0.12171,0.15486,-0.03725,-0.00000
19.00000,7.64000,-0.06554,0.12015,0.14316,-0.02938,0.00000
19.10000,7.68000,-0.07399,0.11889,0.13044,-0.01989,0.00000
19.20000,7.72000,-0.08241,0.11795,0.11685,-0.00880,0.00000
19.30000,7.76000,-0.09077,0.11733,0.10252,0.00375,-0.00000
19.40000,7.80000,-0.09901,0.11705,0.08762,0.01751,-0.00000
19.50000,7.84000,-0.10708,0.11710,0.07232,0.03213,-0.00000
19.60000,7.88000,-0.11493,0.11750,0.05680,0.04715,0.00000
19.70000,7.92000,-0.12251,0.11826,0.04128,0.06207,0.00000
19.80000,7.96000,-0.12974,0.11939,0.02597,0.07636,0.00000
19.90000,8.00000,-0.13658,0.12089,0.01109,0.08946,-0.00000
20.00000,8.04000,-0.14295,0.12277,-0.00311,0.10087,0.00000
20.10000,8.08000,-0.14879,0.12504,-0.01642,0.11014,-0.00000
20.20000,8.12000,-0.15404,0.12771,-0.02861,0.11692,0.00000
20.30000,8.16000,-0.15862,0.13080,-0.03948,0.12098,0.00000
20.40000,8.20000,-0.16248,0.13431,-0.04885,0.12221,0.00000
20.50000,8.24000,-0.16555,0.13826,-0.05657,0.12065,0.00000
20.60000,8.28000,-0.16777,0.14265,-0.06253,0.11649,0.00000
20.70000,8.32000,-0.16908,0.14749,-0.06667,0.11003,0.00000
20.80000,8.36000,-0.16943,0.15278,-0.06897,0.10168,-0.00000
20.90000,8.40000,-0.16877,0.15851,-0.06943,0.09197,0.00000
21.00000,8.44000,-0.16706,0.16468,-0.06815,0.08145,0.00000
21.10000,8.48000,-0.16426,0.17127,-0.06521,0.07070,0.00000
21.20000,8.52000,-0.16035,0.17825,-0.06077,0.06029,0.00000
21.30000,8.56000,-0.15532,0.18560,-0.05500,0.05073,0.00000
21.40000,8.60000,-0.14914,0.19326,-0.04810,0.04245,0.00000
21.50000,8.64000,-0.14182,0.20120,-0.04028,0.03578,0.00000
21.60000,8.68000,-0.13337,0.20936,-0.03176,0.03093,0.00000
21.70000,8.72000,-0.12382,0.21766,-0.02277,0.02797,0.00000
21.80000,8.76000,-0.11318,0.22604,-0.01350,0.02685,0.00000
21.90000,8.80000,-0.10150,0.23442,-0.00416,0.02741,-0.00000
22.00000,8.84000,-0.08883,0.24272,0.00507,0.02936,0.00000
22.10000,8.88000,-0.07523,0.25085,0.01404,0.03236,0.00000
22.20000,8.92000,-0.06076,0.25873,0.02262,0.03601,0.00000
22.30000,8.96000,-0.04550,0.26629,0.03070,0.03990,0.00000
22.40000,9.00000,-0.02954,0.27344,0.03820,0.04363,0.00000
22.50000,9.04000,-0.01297,0.28011,0.04506,0.04684,0.00000
22.60000,9.08000,0.00413,0.28624,0.05125,0.04925,-0.00000
22.70000,9.12000,0.02164,0.29177,0.05676,0.05066,0.00000
22.80000,9.16000,0.03946,0.29668,0.06158,0.05097,0.00000
22.90000,9.20000,0.05749,0.30092,0.06574,0.05017,0.00000
23.00000,9.24000,0.07560,0.30449,0.06925,0.04835,0.00000
23.10000,9.28000,0.09370,0.30739,0.07216,0.04568,0.00000
23.20000,9.32000,0.11166,0.30964,0.07449,0.04240,-0.00000
23.30000,9.36000,0.12938,0.31127,0.07629,0.03878,0.00000
23.40000,9.40000,0.14674,0.31232,0.07760,0.03511,0.00000
23.50000,9.44000,0.16366,0.31287,0.07846,0.03164,0.00000
23.60000,9.48000,0.18001,0.31299,0.07891,0.02861,0.00000
23.70000,9.52000,0.19571,0.31275,0.07896,0.02619,-0.00000
23.80000,9.56000,0.21067,0.31227,0.07864,0.02448,-0.00000
23.90000,9.60000,0.22480,0.31165,0.07796,0.02349,0.00000
24.00000,9.64000,0.23803,0.31098,0.07691,0.02314,0.00000
24.10000,9.68000,0.25027,0.31039,0.07548,0.02330,0.00000
24.20000,9.72000,0.26147,0.30999,0.07364,0.02377,0.00000
24.30000,9.76000,0.27158,0.30987,0.07135,0.02429,0.00000
24.40000,9.80000,0.28053,0.31015,0.06857,0.02461,-0.00000
24.50000,9.84000,0.28828,0.31091,0.06524,0.02447,0.00000
24.60000,9.88000,0.29481,0.31224,0.06129,0.02366,0.00000
24.70000,9.92000,0.30008,0.31422,0.05667,0.02200,0.00000
24.80000,9.96000,0.30408,0.31689,0.05131,0.01942,0.00000
24.90000,10.00000,0.30678,0.32030,0.04518,0.01593,-0.00000
25.00000,10.04000,0.30818,0.32448,0.03823,0.01163,-0.00000
25.10000,10.08000,0.30827,0.32943,0.03047,0.00673,0.00000
25.20000,10.12000,0.30707,0.33515,0.02190,0.00150,0.00000
25.30000,10.16000,0.30459,0.34162,0.01256,-0.00369,-0.00000
25.40000,10.20000,0.30084,0.34879,0.00253,-0.00845,-0.00000
25.50000,10.24000,0.29584,0.35662,-0.00808,-0.01233,0.00000
25.60000,10.28000,0.28963,0.36504,-0.01915,-0.01494,0.00000
25.70000,10.32000,0.28224,0.37398,-0.03051,-0.01590,0.00000
25.80000,10.36000,0.27372,0.38334,-0.04198,-0.01490,0.00000
25.90000,10.40000,0.26410,0.39305,-0.05337,-0.01173,-0.00000
26.00000,10.44000,0.25344,0.40299,-0.06447,-0.00630,0.00000
26.10000,10.48000,0.24179,0.41307,-0.07510,0.00138,-0.00000
26.20000,10.52000,0.22922,0.42317,-0.08506,0.01114,-0.00000
26.30000,10.56000,0.21577,0.43321,-0.09420,0.02269,0.00000
26.40000,10.60000,0.20153,0.44307,-0.10239,0.03566,-0.00000
26.50000,10.64000,0.18655,0.45264,-0.10954,0.04953,0.00000
26.60000,10.68000,0.17090,0.46184,-0.11560,0.06376,0.00000
26.70000,10.72000,0.15466,0.47056,-0.12056,0.07773,0.00000
26.80000,10.76000,0.13789,0.47871,-0.12445,0.09082,0.00000
26.90000,10.80000,0.12067,0.48622,-0.12736,0.10244,0.00000
27.00000,10.84000,0.10307,0.49299,-0.12937,0.11205,0.00000
27.10000,10.88000,0.08516,0.49896,-0.13063,0.11915,0.00000
27.20000,10.92000,0.06700,0.50407,-0.13128,0.12338,0.00000
27.30000,10.96000,0.04868,0.50825,-0.13145,0.12446,0.00000
27.40000,11.00000,0.03025,0.51144,-0.13129,0.12225,0.00000
27.50000,11.04000,0.01178,0.51362,-0.13090,0.11671,0.00000
27.60000,11.08000,-0.00667,0.51473,-0.13036,0.10792,-0.00000
27.70000,11.12000,-0.02503,0.51476,-0.12974,0.09609,0.00000
27.80000,11.16000,-0.04325,0.51368,-0.12903,0.08148,-0.00000
27.90000,11.20000,-0.06126,0.51149,-0.12820,0.06446,0.00000
28.00000,11.24000,-0.07901,0.50817,-0.12718,0.04544,0.00000
28.10000,11.28000,-0.09644,0.50375,-0.12587,0.02484,-0.00000
28.20000,11.32000,-0.11350,0.49823,-0.12413,0.00312,0.00000
28.30000,11.36000,-0.13013,0.49163,-0.12183,-0.01927,0.00000
28.40000,11.40000,-0.14628,0.48400,-0.11881,-0.04191,0.00000
28.50000,11.44000,-0.16190,0.47538,-0.11494,-0.06439,-0.00000
28.60000,11.48000,-0.17694,0.46581,-0.11009,-0.08637,0.00000
28.70000,11.52000,-0.19135,0.45534,-0.10420,-0.10751,-0.00000
28.80000,11.56000,-0.20507,0.44405,-0.09720,-0.12756,0.00000
28.90000,11.60000,-0.21807,0.43200,-0.08911,-0.14628,0.00000
29.00000,11.64000,-0.23029,0.41926,-0.07997,-0.16347,0.00000
29.10000,11.68000,-0.24169,0.40592,-0.06988,-0.17898,0.00000
29.20000,11.72000,-0.25223,0.39204,-0.05899,-0.19267,0.00000
29.30000,11.76000,-0.26188,0.37773,-0.04745,-0.20444,0.00000
29.40000,11.80000,-0.27059,0.36305,-0.03549,-0.21419,-0.00000
29.50000,11.84000,-0.27834,0.34810,-0.02329,-0.22185,0.00000
29.60000,11.88000,-0.28511,0.33297,-0.01108,-0.22738,0.00000
29.70000,11.92000,-0.29086,0.31775,0.00095,-0.23073,0.00000
29.80000,11.96000,-0.29559,0.30253,0.01263,-0.23188,0.00000
29.90000,12.00000,-0.29928,0.28741,0.02384,-0.23084,-0.00000
30.00000,12.04000,-0.30193,0.27247,0.03447,-0.22764,-0.00000
30.10000,12.08000,-0.30354,0.25780,0.04448,-0.22231,0.00000
30.20000,12.12000,-0.30412,0.24351,0.05389,-0.21495,0.00000
30.30000,12.16000,-0.30368,0.22967,0.06273,-0.20566,0.00000
30.40000,12.20000,-0.30223,0.21638,0.07108,-0.19457,-0.00000
30.50000,12.24000,-0.29979,0.20373,0.07905,-0.18185,0.00000
30.60000,12.28000,-0.29641,0.19179,0.08677,-0.16768,0.00000
30.70000,12.32000,-0.29209,0.18066,0.09436,-0.15226,-0.00000
30.80000,12.36000,-0.28689,0.17039,0.10192,-0.13581,0.00000
30.90000,12.40000,-0.28083,0.16107,0.10955,-0.11854,0.00000
31.00000,12.44000,-0.27396,0.15274,0.11728,-0.10068,0.00000
31.10000,12.48000,-0.26632,0.14547,0.12514,-0.08244,0.00000
31.20000,12.52000,-0.25794,0.13928,0.13307,-0.06404,0.00000
31.30000,12.56000,-0.24888,0.13422,0.14098,-0.04565,0.00000
31.40000,12.60000,-0.23917,0.13029,0.14873,-0.02746,0.00000
31.50000,12.64000,-0.22886,0.12750,0.15615,-0.00963,-0.00000
31.60000,12.68000,-0.21800,0.12585,0.16301,0.00769,0.00000
31.70000,12.72000,-0.20662,0.12533,0.16910,0.02437,0.00000
31.80000,12.76000,-0.19476,0.12589,0.17416,0.04028,0.00000
31.90000,12.80000,-0.18247,0.12750,0.17798,0.05533,0.00000
32.00000,12.84000,-0.16978,0.13012,0.18035,0.06939,0.00000
32.10000,12.88000,-0.15674,0.13368,0.18111,0.08237,-0.00000
32.20000,12.92000,-0.14339,0.13812,0.18012,0.09417,0.00000
32.30000,12.96000,-0.12975,0.14337,0.17732,0.10469,0.00000
32.40000,13.00000,-0.11587,0.14936,0.17270,0.11385,0.00000
32.50000,13.04000,-0.10179,0.15601,0.16630,0.12157,0.00000
32.60000,13.08000,-0.08754,0.16325,0.15824,0.12777,-0.00000
32.70000,13.12000,-0.07316,0.17099,0.14865,0.13243,0.00000
32.80000,13.16000,-0.05870,0.17917,0.13774,0.13551,0.00000
32.90000,13.20000,-0.04418,0.18772,0.12573,0.13702,0.00000
33.00000,13.24000,-0.02966,0.19655,0.11285,0.13700,0.00000
33.10000,13.28000,-0.01516,0.20561,0.09937,0.13551,0.00000
33.20000,13.32000,-0.00075,0.21482,0.08551,0.13268,0.00000
33.30000,13.36000,0.01355,0.22414,0.07150,0.12864,0.00000
33.40000,13.40000,0.02769,0.23349,0.05753,0.12357,0.00000
33.50000,13.44000,0.04161,0.24282,0.04378,0.11766,0.00000
33.60000,13.48000,0.05528,0.25208,0.03036,0.11113,0.00000
33.70000,13.52000,0.06864,0.26121,0.01737,0.10420,-0.00000
33.80000,13.56000,0.08164,0.27016,0.00486,0.09709,0.00000
33.90000,13.60000,0.09424,0.27888,-0.00715,0.09001,0.00000
34.00000,13.64000,0.10639,0.28733,-0.01867,0.08313,0.00000
34.10000,13.68000,0.11803,0.29546,-0.02972,0.07662,0.00000
34.20000,13.72000,0.12913,0.30321,-0.04036,0.07057,0.00000
34.30000,13.76000,0.13962,0.31056,-0.05062,0.06506,-0.00000
34.40000,13.80000,0.14947,0.31746,-0.06055,0.06012,0.00000
34.50000,13.84000,0.15864,0.32389,-0.07021,0.05573,0.00000
34.60000,13.88000,0.16708,0.32979,-0.07962,0.05183,0.00000
34.70000,13.92000,0.17476,0.33516,-0.08881,0.04833,0.00000
34.80000,13.96000,0.18165,0.33998,-0.09778,0.04514,-0.00000
34.90000,14.00000,0.18772,0.34422,-0.10653,0.04212,0.00000
35.00000,14.04000,0.19295,0.34788,-0.11504,0.03915,0.00000
35.10000,14.08000,0.19732,0.35095,-0.12329,0.03612,0.00000
35.20000,14.12000,0.20084,0.35345,-0.13124,0.03292,0.00000
35.30000,14.16000,0.20350,0.35537,-0.13885,0.02948,0.00000
35.40000,14.20000,0.20531,0.35673,-0.14606,0.02574,0.00000
35.50000,14.24000,0.20629,0.35755,-0.15283,0.02170,0.00000
35.60000,14.28000,0.20645,0.35785,-0.15911,0.01735,0.00000
35.70000,14.32000,0.20584,0.35766,-0.16483,0.01273,0.00000
35.80000,14.36000,0.20449,0.35699,-0.16994,0.00792,0.00000
35.90000,14.40000,0.20244,0.35588,-0.17436,0.00298,0.00000
36.00000,14.44000,0.19975,0.35435,-0.17802,-0.00200,0.00000
36.10000,14.48000,0.19647,0.35244,-0.18083,-0.00694,0.00000
36.20000,14.52000,0.19266,0.35018,-0.18270,-0.01174,-0.00000
36.30000,14.56000,0.18839,0.34759,-0.18352,-0.01633,0.00000
36.40000,14.60000,0.18371,0.34470,-0.18318,-0.02065,0.00000
36.50000,14.64000,0.17869,0.34154,-0.18155,-0.02465,0.00000
36.60000,14.68000,0.17341,0.33814,-0.17853,-0.02830,-0.00000
36.70000,14.72000,0.16791,0.33453,-0.17400,-0.03157,0.00000
36.80000,14.76000,0.16226,0.33075,-0.16785,-0.03445,-0.00000
36.90000,14.80000,0.15652,0.32681,-0.16001,-0.03692,0.00000
37.00000,14.84000,0.15073,0.32276,-0.15041,-0.03895,-0.00000
37.10000,14.88000,0.14495,0.31862,-0.13905,-0.04053,0.00000
37.20000,14.92000,0.13923,0.31443,-0.12594,-0.04161,0.00000
37.30000,14.96000,0.13358,0.31022,-0.11116,-0.04212,0.00000
37.40000,15.00000,0.12806,0.30603,-0.09483,-0.04201,0.00000
37.50000,15.04000,0.12268,0.30190,-0.07712,-0.04118,0.00000
37.60000,15.08000,0.11747,0.29785,-0.05825,-0.03954,-0.00000
37.70000,15.12000,0.11243,0.29392,-0.03848,-0.03699,0.00000
37.80000,15.16000,0.10758,0.29015,-0.01812,-0.03346,0.00000
37.90000,15.20000,0.10293,0.28657,0.00251,-0.02889,0.00000
38.00000,15.24000,0.09847,0.28320,0.02305,-0.02323,0.00000
